Category,Sub-Category,Order Date,Total Sales
0,16,2016-09-11,1024.38
0,16,2016-09-14,1082.886
0,16,2016-09-15,801.96
0,16,2016-09-17,344.22
0,16,2016-09-25,1044.63
0,16,2016-10-01,1018.104
0,16,2016-10-12,801.96
0,16,2016-10-20,364.776
0,16,2016-10-24,347.361
0,16,2016-10-25,253.176
0,16,2016-11-07,199.836
0,16,2016-11-10,957.5775
0,16,2016-11-12,364.95
0,16,2016-11-16,1564.08
0,16,2016-11-21,1252.704
0,16,2016-11-22,206.962
0,16,2016-11-27,821.5255
0,16,2016-12-10,209.67
0,16,2016-12-19,1053.164
0,16,2016-12-21,1618.37
0,16,2016-12-26,51.588
0,16,2016-12-27,1548.99
0,16,2017-01-03,836.592
0,16,2017-01-05,370.62
0,16,2017-01-10,330.588
0,16,2017-01-12,366.009
0,16,2017-01-15,181.797
0,16,2017-01-25,313.722
0,16,2017-01-30,626.1
0,16,2017-02-08,136.464
0,16,2017-02-09,1041.2459999999999
0,16,2017-02-14,550.431
0,16,2017-03-01,1592.85
0,16,2017-03-03,637.896
0,16,2017-03-11,842.94
0,16,2017-03-12,1250.696
0,16,2017-03-13,557.585
0,16,2017-03-18,189.882
0,16,2017-03-20,697.16
0,16,2017-03-21,99.372
0,16,2017-04-06,177.225
0,16,2017-04-10,239.372
0,16,2017-04-11,876.3
0,16,2017-04-19,205.176
0,16,2017-04-22,1272.63
0,16,2017-05-02,557.728
0,16,2017-05-05,2055.744
0,16,2017-05-09,1652.94
0,16,2017-05-11,863.128
0,16,2017-05-22,174.286
0,16,2017-05-30,2275.5
0,16,2017-06-03,145.98
0,16,2017-06-14,2745.834
0,16,2017-06-17,376.866
0,16,2017-07-25,2430.08
0,16,2017-07-31,863.128
0,16,2017-08-08,513.024
0,16,2017-08-09,747.51
0,16,2017-08-12,1421.664
0,16,2017-08-16,161.28
0,16,2017-08-21,3702.348
0,16,2017-08-26,447.84
0,16,2017-08-27,244.615
0,16,2017-08-29,241.92
0,16,2017-09-06,692.94
0,16,2017-09-12,1136.8339999999998
0,16,2017-09-15,1128.39
0,16,2017-09-18,383.438
0,16,2017-09-25,393.165
0,16,2017-10-06,1335.68
0,16,2017-10-09,300.93
0,16,2017-10-13,727.45
0,16,2017-10-16,142.182
0,16,2017-10-21,661.176
0,16,2017-11-03,244.006
0,16,2017-11-06,902.712
0,16,2017-11-11,2678.94
0,16,2017-11-12,1220.7259999999999
0,16,2017-11-15,630.024
0,16,2017-11-25,1568.61
0,16,2017-11-26,313.176
0,16,2017-11-27,331.023
0,16,2017-12-04,343.92
0,16,2017-12-08,771.4405
0,16,2017-12-11,674.352
0,16,2017-12-13,1114.272
0,16,2017-12-15,2217.135
0,16,2017-12-17,2003.52
0,16,2017-12-18,377.45
0,16,2017-12-19,455.97
0,16,2017-12-25,2095.871
0,16,2017-12-26,902.712
1,1,2015-01-06,1568.77
1,1,2015-01-08,62.92
1,1,2015-01-11,610.0600000000001
1,1,2015-01-18,64.864
1,1,2015-01-20,247.716
1,1,2015-02-04,154.9
1,1,2015-02-05,26.136
1,1,2015-02-09,19.9
1,1,2015-02-12,2.394
1,1,2015-02-14,81.96
1,1,2015-02-16,7.96
1,1,2015-03-03,176.772
1,1,2015-03-08,2.6
1,1,2015-03-17,126.45
1,1,2015-03-31,52.98
1,1,2015-04-05,57.68
1,1,2015-04-06,15.56
1,1,2015-04-07,32.432
1,1,2015-04-08,1191.71
1,1,2015-04-11,58.24
1,1,2015-04-15,106.96
1,1,2015-04-25,270.72
1,1,2015-05-08,79.47
1,1,2015-05-10,91.92
1,1,2015-05-12,250.26
1,1,2015-05-20,33.28
1,1,2015-05-21,245.88
1,1,2015-05-23,208.16
1,1,2015-05-25,75.6
1,1,2015-05-30,235.95
1,1,2015-06-12,14.016
1,1,2015-06-20,471.9
1,1,2015-06-21,104.116
1,1,2015-07-11,245.88
1,1,2015-07-14,39.48
1,1,2015-07-21,4.992
1,1,2015-07-26,4.836
1,1,2015-08-08,243.655
1,1,2015-08-09,251.41
1,1,2015-08-15,152.24
1,1,2015-09-06,114.9
1,1,2015-09-12,20.388
1,1,2015-09-13,22.66
1,1,2015-09-14,666.7479999999999
1,1,2015-09-20,74.9
1,1,2015-09-21,62.230000000000004
1,1,2015-09-26,202.03199999999998
1,1,2015-09-30,864.624
1,1,2015-10-09,81.92
1,1,2015-10-13,213.92
1,1,2015-10-14,3.16
1,1,2015-10-21,121.792
1,1,2015-11-03,146.76
1,1,2015-11-05,35.91
1,1,2015-11-11,30.76
1,1,2015-11-15,333.056
1,1,2015-11-17,241.44
1,1,2015-11-22,675.12
1,1,2015-11-23,34.176
1,1,2015-11-25,320.88
1,1,2015-11-26,40.54
1,1,2015-11-28,43.68
1,1,2015-12-08,211.248
1,1,2015-12-09,166.84
1,1,2015-12-20,62.944
1,1,2015-12-23,263.76
1,1,2015-12-24,375.93
1,1,2015-12-26,116.208
1,1,2015-12-27,10.98
1,1,2015-12-28,1737.18
1,1,2015-12-29,48.36
1,1,2015-12-30,122.94
1,1,2016-01-03,3.552
1,1,2016-02-04,32.192
1,1,2016-02-07,32.784
1,1,2016-02-11,197.72
1,1,2016-02-15,541.44
1,1,2016-02-23,26.88
1,1,2016-03-05,41.896
1,1,2016-03-09,137.62
1,1,2016-03-21,962.08
1,1,2016-03-24,6.992
1,1,2016-03-29,73.28
1,1,2016-04-04,644.076
1,1,2016-04-13,75.84
1,1,2016-04-14,35.208
1,1,2016-04-16,45.216
1,1,2016-04-17,1447.65
1,1,2016-04-19,19.568
1,1,2016-04-25,478.83
1,1,2016-04-27,43.56
1,1,2016-04-28,195.384
1,1,2016-05-01,87.36
1,1,2016-05-03,241.67
1,1,2016-05-04,98.112
1,1,2016-05-10,28.84
1,1,2016-05-11,387.136
1,1,2016-05-21,20.768
1,1,2016-05-23,972.292
1,1,2016-05-25,845.728
1,1,2016-05-30,160.32
1,1,2016-06-09,8.39
1,1,2016-06-12,7.78
1,1,2016-07-04,463.248
1,1,2016-07-08,77.58
1,1,2016-07-12,152.94
1,1,2016-07-23,68.94
1,1,2016-08-06,143.128
1,1,2016-08-08,113.92
1,1,2016-08-11,44.43
1,1,2016-08-23,574.5680000000001
1,1,2016-08-25,105.96
1,1,2016-09-01,163.44
1,1,2016-09-04,370.14
1,1,2016-09-07,48.632
1,1,2016-09-10,299.31300000000005
1,1,2016-09-22,61.44
1,1,2016-09-24,1158.12
1,1,2016-09-26,60.672
1,1,2016-09-28,566.49
1,1,2016-10-05,70.97
1,1,2016-10-08,133.472
1,1,2016-10-09,61.96
1,1,2016-10-11,715.64
1,1,2016-10-12,53.088
1,1,2016-10-18,73.164
1,1,2016-10-19,1640.7
1,1,2016-10-26,203.88
1,1,2016-10-30,182.91
1,1,2016-11-04,406.6
1,1,2016-11-09,111.04
1,1,2016-11-11,123.858
1,1,2016-11-14,826.11
1,1,2016-11-16,523.25
1,1,2016-11-19,31.08
1,1,2016-11-21,369.97
1,1,2016-11-22,68.81
1,1,2016-11-23,2625.12
1,1,2016-11-28,45.28
1,1,2016-11-29,555.21
1,1,2016-11-30,98.352
1,1,2016-12-13,134.48
1,1,2016-12-15,103.92
1,1,2016-12-19,526.736
1,1,2016-12-20,36.27
1,1,2016-12-21,60.984
1,1,2016-12-23,194.32
1,1,2016-12-25,414.96
1,1,2016-12-27,462.91999999999996
1,1,2017-01-04,30.144
1,1,2017-01-08,45.96
1,1,2017-01-09,376.74
1,1,2017-01-12,3018.148
1,1,2017-01-22,64.864
1,1,2017-02-09,309.456
1,1,2017-02-10,61.44
1,1,2017-02-12,59.7
1,1,2017-02-16,92.064
1,1,2017-02-22,490.32
1,1,2017-02-27,170.88
1,1,2017-03-05,26.406
1,1,2017-03-07,706.86
1,1,2017-03-11,1144.8
1,1,2017-03-12,394.816
1,1,2017-03-13,318.24
1,1,2017-03-17,901.95
1,1,2017-03-18,871.8
1,1,2017-04-09,87.168
1,1,2017-04-18,203.92
1,1,2017-04-21,48.792
1,1,2017-04-22,78.272
1,1,2017-05-06,58.24
1,1,2017-05-09,62.79
1,1,2017-05-19,330.74
1,1,2017-05-22,662.84
1,1,2017-05-26,34.848
1,1,2017-05-28,262.24
1,1,2017-05-30,488.66
1,1,2017-06-03,2.334
1,1,2017-06-05,54.48
1,1,2017-06-09,77.88
1,1,2017-06-18,453.6
1,1,2017-06-20,469.476
1,1,2017-06-24,250.152
1,1,2017-06-25,60.81
1,1,2017-06-28,283.98
1,1,2017-07-14,151.62
1,1,2017-07-17,208.6
1,1,2017-07-22,37.68
1,1,2017-07-23,23.696
1,1,2017-07-25,243.88
1,1,2017-07-28,9.48
1,1,2017-07-30,715.64
1,1,2017-07-31,283.14
1,1,2017-08-03,207.144
1,1,2017-08-08,487.92
1,1,2017-08-09,207.48
1,1,2017-08-13,76.264
1,1,2017-08-15,122.328
1,1,2017-08-18,355.32
1,1,2017-08-22,113.552
1,1,2017-08-23,1083.8999999999999
1,1,2017-09-05,48.784
1,1,2017-09-08,569.536
1,1,2017-09-12,126.625
1,1,2017-09-13,378.0
1,1,2017-09-16,17.48
1,1,2017-09-20,393.25
1,1,2017-09-25,286.256
1,1,2017-09-26,329.912
1,1,2017-10-04,113.76
1,1,2017-10-11,464.79999999999995
1,1,2017-10-12,100.44
1,1,2017-10-15,911.85
1,1,2017-10-17,1927.59
1,1,2017-10-27,43.92
1,1,2017-10-29,11.67
1,1,2017-11-11,671.544
1,1,2017-11-12,544.092
1,1,2017-11-18,171.808
1,1,2017-11-19,63.7
1,1,2017-11-20,39.0
1,1,2017-11-24,42.384
1,1,2017-11-26,64.96
1,1,2017-11-27,167.292
1,1,2017-12-03,154.9
1,1,2017-12-05,8.67
1,1,2017-12-06,325.104
1,1,2017-12-11,147.776
1,1,2017-12-12,56.52
1,1,2017-12-15,87.168
1,1,2017-12-16,34.944
1,1,2017-12-18,194.528
1,1,2017-12-26,53.11
1,1,2017-12-29,81.96
1,2,2015-01-06,289.2
1,2,2015-01-09,53.94
1,2,2015-01-11,59.088
1,2,2015-01-12,46.64
1,2,2015-01-13,19.9
1,2,2015-01-20,73.51
1,2,2015-01-27,36.44
1,2,2015-02-06,8.56
1,2,2015-02-07,5.58
1,2,2015-02-09,78.99
1,2,2015-02-12,16.464
1,2,2015-02-17,54.208
1,2,2015-02-27,19.456
1,2,2015-03-03,19.456
1,2,2015-03-10,62.176
1,2,2015-03-11,6.72
1,2,2015-03-14,3.38
1,2,2015-03-17,24.128
1,2,2015-03-18,8.016
1,2,2015-03-21,22.776
1,2,2015-03-22,16.28
1,2,2015-03-25,46.879999999999995
1,2,2015-03-26,3.36
1,2,2015-03-30,60.15
1,2,2015-03-31,4.032
1,2,2015-04-03,15.552
1,2,2015-04-04,79.36
1,2,2015-04-05,37.84
1,2,2015-04-08,16.4
1,2,2015-04-11,2.94
1,2,2015-04-13,17.856
1,2,2015-04-16,39.072
1,2,2015-04-18,26.558
1,2,2015-04-25,6.24
1,2,2015-04-26,21.4
1,2,2015-04-28,5.34
1,2,2015-04-30,174.95
1,2,2015-05-01,19.536
1,2,2015-05-03,59.52
1,2,2015-05-04,86.51
1,2,2015-05-05,6.56
1,2,2015-05-07,4.368
1,2,2015-05-08,66.5
1,2,2015-05-12,1139.484
1,2,2015-05-20,38.52
1,2,2015-05-21,31.84
1,2,2015-05-23,21.168
1,2,2015-05-26,13.392
1,2,2015-06-01,18.259999999999998
1,2,2015-06-04,70.95
1,2,2015-06-05,107.94
1,2,2015-06-06,13.36
1,2,2015-06-13,14.52
1,2,2015-06-16,35.0
1,2,2015-06-20,3.52
1,2,2015-06-21,25.159999999999997
1,2,2015-06-23,20.016
1,2,2015-06-25,80.96000000000001
1,2,2015-06-29,32.76
1,2,2015-06-30,44.248
1,2,2015-07-03,38.59
1,2,2015-07-05,8.64
1,2,2015-07-09,21.864
1,2,2015-07-12,8.64
1,2,2015-07-14,59.524
1,2,2015-07-20,13.12
1,2,2015-07-21,99.2
1,2,2015-07-22,37.16
1,2,2015-07-23,9.24
1,2,2015-08-09,355.23999999999995
1,2,2015-08-19,10.72
1,2,2015-08-22,3.912
1,2,2015-08-26,8.64
1,2,2015-08-27,8.56
1,2,2015-09-01,9.344
1,2,2015-09-06,118.80799999999999
1,2,2015-09-07,5.56
1,2,2015-09-09,30.816
1,2,2015-09-10,144.6
1,2,2015-09-13,5.46
1,2,2015-09-17,43.504
1,2,2015-09-20,2.816
1,2,2015-09-21,125.55000000000001
1,2,2015-09-22,13.04
1,2,2015-09-23,9.84
1,2,2015-09-25,14.576
1,2,2015-09-29,4.224
1,2,2015-10-03,83.168
1,2,2015-10-05,22.32
1,2,2015-10-10,255.85
1,2,2015-10-11,3.9
1,2,2015-10-13,11.52
1,2,2015-10-21,2.84
1,2,2015-10-31,61.64
1,2,2015-11-03,7.98
1,2,2015-11-08,40.97
1,2,2015-11-11,101.432
1,2,2015-11-15,4.224
1,2,2015-11-17,57.75
1,2,2015-11-21,5.46
1,2,2015-11-24,154.54399999999998
1,2,2015-11-25,58.455999999999996
1,2,2015-11-28,27.79
1,2,2015-12-07,22.288
1,2,2015-12-08,47.96
1,2,2015-12-10,14.9
1,2,2015-12-11,10.544
1,2,2015-12-14,2.624
1,2,2015-12-17,40.05
1,2,2015-12-20,51.43
1,2,2015-12-22,11.76
1,2,2015-12-23,1.344
1,2,2015-12-26,8.016
1,2,2015-12-28,99.136
1,2,2015-12-30,9.84
1,2,2015-12-31,29.68
1,2,2016-01-03,55.328
1,2,2016-01-05,172.704
1,2,2016-01-08,6.72
1,2,2016-01-11,7.88
1,2,2016-01-12,17.54
1,2,2016-01-17,6.68
1,2,2016-01-24,13.12
1,2,2016-02-01,9.84
1,2,2016-02-03,10.16
1,2,2016-02-14,14.352
1,2,2016-02-20,286.79
1,2,2016-02-22,79.36
1,2,2016-02-27,16.032
1,2,2016-03-01,7.056
1,2,2016-03-05,68.724
1,2,2016-03-12,9.344
1,2,2016-03-16,28.6
1,2,2016-03-22,19.56
1,2,2016-03-29,5.56
1,2,2016-04-04,11.16
1,2,2016-04-05,125.93
1,2,2016-04-06,9.26
1,2,2016-04-07,15.48
1,2,2016-04-12,53.86
1,2,2016-04-16,7.872
1,2,2016-04-17,16.27
1,2,2016-04-18,82.224
1,2,2016-04-22,64.14
1,2,2016-04-24,25.99
1,2,2016-04-25,57.75
1,2,2016-04-26,62.144000000000005
1,2,2016-04-27,22.74
1,2,2016-04-30,34.65
1,2,2016-05-01,59.52
1,2,2016-05-04,23.84
1,2,2016-05-10,46.2
1,2,2016-05-12,45.04
1,2,2016-05-14,200.968
1,2,2016-05-25,21.24
1,2,2016-05-28,54.45
1,2,2016-05-31,10.272
1,2,2016-06-02,10.96
1,2,2016-06-04,42.048
1,2,2016-06-07,11.12
1,2,2016-06-12,243.83
1,2,2016-06-13,28.204
1,2,2016-06-18,65.612
1,2,2016-06-25,20.96
1,2,2016-07-04,11.736
1,2,2016-07-06,8.016
1,2,2016-07-08,106.8
1,2,2016-07-09,140.736
1,2,2016-07-11,23.64
1,2,2016-07-18,5.76
1,2,2016-07-26,99.2
1,2,2016-08-02,5.76
1,2,2016-08-03,18.388
1,2,2016-08-05,5.248
1,2,2016-08-08,39.66
1,2,2016-08-10,3.44
1,2,2016-08-11,305.40999999999997
1,2,2016-08-13,115.48
1,2,2016-08-16,2.304
1,2,2016-08-17,10.272
1,2,2016-08-21,53.28
1,2,2016-08-22,16.52
1,2,2016-08-24,7.152
1,2,2016-09-01,42.76
1,2,2016-09-07,84.52
1,2,2016-09-08,2.2
1,2,2016-09-10,37.376
1,2,2016-09-15,24.32
1,2,2016-09-17,102.06400000000001
1,2,2016-09-18,11.68
1,2,2016-09-19,8.4
1,2,2016-09-21,25.99
1,2,2016-09-22,2.816
1,2,2016-09-24,90.968
1,2,2016-09-25,135.444
1,2,2016-09-27,115.6
1,2,2016-10-04,14.67
1,2,2016-10-05,36.784
1,2,2016-10-08,29.79
1,2,2016-10-09,6.08
1,2,2016-10-10,8.016
1,2,2016-10-12,89.34
1,2,2016-10-23,10.688
1,2,2016-10-25,139.81
1,2,2016-10-31,7.82
1,2,2016-11-06,117.068
1,2,2016-11-07,11.12
1,2,2016-11-08,11.96
1,2,2016-11-09,447.21000000000004
1,2,2016-11-12,17.344
1,2,2016-11-15,119.04
1,2,2016-11-20,210.47000000000003
1,2,2016-11-21,16.264
1,2,2016-11-22,17.12
1,2,2016-11-23,31.060000000000002
1,2,2016-11-24,14.7
1,2,2016-11-25,13.12
1,2,2016-11-27,29.79
1,2,2016-11-28,8.28
1,2,2016-11-29,218.12
1,2,2016-12-01,10.368
1,2,2016-12-07,6.912
1,2,2016-12-09,9.26
1,2,2016-12-10,19.9
1,2,2016-12-11,11.76
1,2,2016-12-12,10.43
1,2,2016-12-14,56.3
1,2,2016-12-15,3.28
1,2,2016-12-17,234.37
1,2,2016-12-18,6.848
1,2,2016-12-21,62.912000000000006
1,2,2016-12-22,17.12
1,2,2016-12-24,41.208
1,2,2016-12-25,3.28
1,2,2017-01-04,451.76
1,2,2017-01-05,11.16
1,2,2017-01-09,11.96
1,2,2017-01-10,30.976
1,2,2017-01-12,27.744
1,2,2017-01-15,4.66
1,2,2017-01-23,8.04
1,2,2017-01-25,9.21
1,2,2017-01-28,39.68
1,2,2017-02-05,86.352
1,2,2017-02-07,7.7
1,2,2017-02-09,113.626
1,2,2017-02-10,33.96
1,2,2017-02-14,272.16
1,2,2017-02-28,111.104
1,2,2017-03-05,27.384
1,2,2017-03-11,101.50999999999999
1,2,2017-03-12,21.92
1,2,2017-03-14,145.544
1,2,2017-03-17,39.68
1,2,2017-03-21,14.735999999999999
1,2,2017-03-24,18.656
1,2,2017-03-25,59.52
1,2,2017-04-01,4.672
1,2,2017-04-03,16.99
1,2,2017-04-06,7.408
1,2,2017-04-09,103.312
1,2,2017-04-11,192.8
1,2,2017-04-15,33.488
1,2,2017-04-16,12.84
1,2,2017-04-18,6.99
1,2,2017-04-19,153.89999999999998
1,2,2017-04-21,15.48
1,2,2017-04-22,35.010000000000005
1,2,2017-05-01,5.248
1,2,2017-05-06,11.16
1,2,2017-05-08,197.05
1,2,2017-05-09,115.812
1,2,2017-05-11,39.68
1,2,2017-05-12,37.456
1,2,2017-05-14,4.768
1,2,2017-05-15,100.3
1,2,2017-05-19,21.4
1,2,2017-05-24,16.656
1,2,2017-05-26,1.504
1,2,2017-05-28,185.88
1,2,2017-05-29,4.448
1,2,2017-05-30,20.259999999999998
1,2,2017-06-08,38.34
1,2,2017-06-14,15.68
1,2,2017-06-17,11.52
1,2,2017-06-20,5.16
1,2,2017-06-26,20.003999999999998
1,2,2017-06-30,35.97
1,2,2017-07-01,34.58
1,2,2017-07-04,3.64
1,2,2017-07-07,45.98
1,2,2017-07-14,41.86
1,2,2017-07-16,22.32
1,2,2017-07-18,11.264
1,2,2017-07-21,18.656
1,2,2017-07-22,33.36
1,2,2017-07-23,215.584
1,2,2017-07-24,73.2
1,2,2017-07-25,37.17
1,2,2017-08-01,47.616
1,2,2017-08-03,13.9
1,2,2017-08-04,17.04
1,2,2017-08-07,47.616
1,2,2017-08-09,85.24799999999999
1,2,2017-08-12,8.56
1,2,2017-08-22,5.76
1,2,2017-08-23,50.64
1,2,2017-08-26,22.372
1,2,2017-09-05,115.22
1,2,2017-09-10,1.408
1,2,2017-09-12,28.788
1,2,2017-09-15,35.4
1,2,2017-09-17,53.5
1,2,2017-09-18,2.672
1,2,2017-09-20,11.76
1,2,2017-09-22,48.648
1,2,2017-09-23,4.912
1,2,2017-09-25,19.599999999999998
1,2,2017-09-26,35.4
1,2,2017-09-27,13.89
1,2,2017-09-29,77.296
1,2,2017-10-04,13.568
1,2,2017-10-07,154.24
1,2,2017-10-09,67.56
1,2,2017-10-11,56.56
1,2,2017-10-13,62.092
1,2,2017-10-20,7.152
1,2,2017-10-21,125.61
1,2,2017-10-22,8.34
1,2,2017-10-28,12.42
1,2,2017-10-30,126.63
1,2,2017-10-31,12.39
1,2,2017-11-09,2.912
1,2,2017-11-10,33.064
1,2,2017-11-11,107.05199999999999
1,2,2017-11-12,29.992
1,2,2017-11-13,184.77
1,2,2017-11-14,33.489999999999995
1,2,2017-11-18,6.368
1,2,2017-11-19,35.760000000000005
1,2,2017-11-22,44.436
1,2,2017-11-24,14.04
1,2,2017-11-26,55.026
1,2,2017-12-05,10.96
1,2,2017-12-06,11.264
1,2,2017-12-08,37.312
1,2,2017-12-11,20.58
1,2,2017-12-12,13.9
1,2,2017-12-13,9.84
1,2,2017-12-18,18.688
1,2,2017-12-19,3.52
1,2,2017-12-23,13.02
1,2,2017-12-25,19.89
1,2,2017-12-26,65.298
1,2,2017-12-30,16.52
1,2,2017-12-31,51.256
1,3,2015-01-04,23.328000000000003
1,3,2015-01-06,184.04
1,3,2015-01-07,25.104000000000003
1,3,2015-01-08,19.752
1,3,2015-01-09,27.392
1,3,2015-01-13,9.078
1,3,2015-01-16,18.588
1,3,2015-01-19,32.34
1,3,2015-01-20,115.944
1,3,2015-01-26,10.68
1,3,2015-01-28,3.928
1,3,2015-02-02,18.336
1,3,2015-02-06,59.808
1,3,2015-02-08,26.7
1,3,2015-02-09,1793.98
1,3,2015-02-11,19.242
1,3,2015-02-12,46.72
1,3,2015-02-15,21.36
1,3,2015-02-16,1.08
1,3,2015-02-21,8.85
1,3,2015-02-23,4.428
1,3,2015-03-02,97.11200000000001
1,3,2015-03-03,151.08
1,3,2015-03-05,51.072
1,3,2015-03-09,7.68
1,3,2015-03-10,1.788
1,3,2015-03-11,76.813
1,3,2015-03-14,95.136
1,3,2015-03-15,50.406000000000006
1,3,2015-03-17,131.15
1,3,2015-03-19,33.57
1,3,2015-03-21,122.94
1,3,2015-03-22,59.109
1,3,2015-03-26,27.936
1,3,2015-03-31,697.068
1,3,2015-04-01,3.54
1,3,2015-04-02,100.144
1,3,2015-04-04,7.184
1,3,2015-04-05,46.8
1,3,2015-04-07,15.6
1,3,2015-04-08,13.184
1,3,2015-04-10,95.648
1,3,2015-04-11,74.0
1,3,2015-04-13,509.97
1,3,2015-04-19,58.05
1,3,2015-04-21,16.52
1,3,2015-04-22,9.912
1,3,2015-04-23,9.99
1,3,2015-04-26,18.288
1,3,2015-04-28,20.86
1,3,2015-04-29,17.94
1,3,2015-05-03,49.632
1,3,2015-05-04,40.2
1,3,2015-05-05,11.88
1,3,2015-05-07,190.77
1,3,2015-05-11,13.194
1,3,2015-05-12,29.94
1,3,2015-05-13,398.352
1,3,2015-05-17,91.68
1,3,2015-05-19,57.42
1,3,2015-05-21,3182.0299999999997
1,3,2015-05-23,21.242
1,3,2015-05-27,17.46
1,3,2015-05-28,136.96
1,3,2015-05-30,95.952
1,3,2015-06-01,609.98
1,3,2015-06-02,8.952
1,3,2015-06-04,110.478
1,3,2015-06-05,140.736
1,3,2015-06-06,175.497
1,3,2015-06-10,15.36
1,3,2015-06-12,4.6
1,3,2015-06-15,8.568
1,3,2015-06-16,39.552
1,3,2015-06-17,3266.376
1,3,2015-06-20,3.392
1,3,2015-06-21,45.258
1,3,2015-06-22,8.226
1,3,2015-06-28,34.254
1,3,2015-06-29,13.92
1,3,2015-06-30,337.45599999999996
1,3,2015-07-01,10.43
1,3,2015-07-03,107.648
1,3,2015-07-05,16.14
1,3,2015-07-06,12.462
1,3,2015-07-09,470.528
1,3,2015-07-11,163.05599999999998
1,3,2015-07-14,29.932
1,3,2015-07-18,13.904
1,3,2015-07-19,30.786
1,3,2015-07-20,125.77600000000001
1,3,2015-07-21,1.044
1,3,2015-07-23,8.16
1,3,2015-07-26,2203.248
1,3,2015-08-06,68.48
1,3,2015-08-07,196.704
1,3,2015-08-09,59.792
1,3,2015-08-12,6.456
1,3,2015-08-15,93.9
1,3,2015-08-17,17.96
1,3,2015-08-19,146.232
1,3,2015-08-20,896.99
1,3,2015-08-23,49.568
1,3,2015-08-24,20.96
1,3,2015-08-25,68.31
1,3,2015-08-27,22.72
1,3,2015-08-29,505.176
1,3,2015-08-30,25.3
1,3,2015-09-06,18.504
1,3,2015-09-07,56.208000000000006
1,3,2015-09-08,2070.089
1,3,2015-09-13,21.15
1,3,2015-09-14,15.712
1,3,2015-09-16,33.552
1,3,2015-09-17,143.132
1,3,2015-09-20,20.232
1,3,2015-09-21,6.57
1,3,2015-09-22,3.984
1,3,2015-09-23,9666.414
1,3,2015-09-25,2.724
1,3,2015-09-26,6.846
1,3,2015-09-29,10.048
1,3,2015-09-30,43.176
1,3,2015-10-09,9.64
1,3,2015-10-10,31.142
1,3,2015-10-12,106.344
1,3,2015-10-13,41.872
1,3,2015-10-14,25.866000000000003
1,3,2015-10-16,14.352
1,3,2015-10-17,10.78
1,3,2015-10-18,1.344
1,3,2015-10-19,23.056
1,3,2015-10-20,8.682
1,3,2015-10-21,36.36
1,3,2015-10-24,34.272
1,3,2015-10-25,63.106
1,3,2015-10-28,7.184
1,3,2015-10-31,69.344
1,3,2015-11-02,79.0
1,3,2015-11-04,9.584
1,3,2015-11-05,104.58
1,3,2015-11-07,18.28
1,3,2015-11-11,2931.808
1,3,2015-11-14,68.03999999999999
1,3,2015-11-16,29.12
1,3,2015-11-17,2152.776
1,3,2015-11-18,82.121
1,3,2015-11-19,213.08
1,3,2015-11-20,12.96
1,3,2015-11-22,336.808
1,3,2015-11-23,14.67
1,3,2015-11-24,12.096
1,3,2015-11-26,41.632
1,3,2015-11-28,62.908
1,3,2015-11-30,6.642
1,3,2015-12-04,18.088
1,3,2015-12-07,18.976
1,3,2015-12-08,196.21
1,3,2015-12-09,401.06399999999996
1,3,2015-12-12,210.392
1,3,2015-12-13,17.604
1,3,2015-12-14,14.367999999999999
1,3,2015-12-16,1.167
1,3,2015-12-17,5.484
1,3,2015-12-19,157.572
1,3,2015-12-20,1809.384
1,3,2015-12-21,18.24
1,3,2015-12-22,314.616
1,3,2015-12-26,87.28999999999999
1,3,2015-12-27,988.804
1,3,2015-12-29,14.352
1,3,2015-12-30,589.7189999999999
1,3,2016-01-03,58.72
1,3,2016-01-05,12.176
1,3,2016-01-06,409.408
1,3,2016-01-09,133.72
1,3,2016-01-10,25.442
1,3,2016-01-12,119.384
1,3,2016-01-13,70.008
1,3,2016-01-31,32.96
1,3,2016-02-04,9.156
1,3,2016-02-07,2.892
1,3,2016-02-08,6.368
1,3,2016-02-10,164.54
1,3,2016-02-11,158.812
1,3,2016-02-14,43.662
1,3,2016-02-15,53.239999999999995
1,3,2016-02-21,2541.98
1,3,2016-02-23,10.896
1,3,2016-02-27,4.419
1,3,2016-03-02,12.144
1,3,2016-03-05,125.912
1,3,2016-03-09,6.368
1,3,2016-03-10,32.07
1,3,2016-03-12,697.074
1,3,2016-03-14,671.94
1,3,2016-03-16,6354.95
1,3,2016-03-19,17.568
1,3,2016-03-20,2.512
1,3,2016-03-21,12.843
1,3,2016-03-22,14.112
1,3,2016-04-01,32.34
1,3,2016-04-04,104.192
1,3,2016-04-07,22.848
1,3,2016-04-09,17.418
1,3,2016-04-12,1606.284
1,3,2016-04-13,17.43
1,3,2016-04-16,64.61
1,3,2016-04-17,62.296
1,3,2016-04-18,44.007999999999996
1,3,2016-04-19,310.392
1,3,2016-04-21,21.3
1,3,2016-04-25,13.944
1,3,2016-04-26,50.352
1,3,2016-04-28,3825.1459999999997
1,3,2016-05-01,69.328
1,3,2016-05-03,13.768
1,3,2016-05-04,168.222
1,3,2016-05-07,26.23
1,3,2016-05-08,1.362
1,3,2016-05-09,49.492
1,3,2016-05-11,130.914
1,3,2016-05-12,411.264
1,3,2016-05-14,23.484
1,3,2016-05-17,33.28
1,3,2016-05-20,6.408
1,3,2016-05-21,51.564
1,3,2016-05-23,19.194
1,3,2016-05-24,7.656
